datetime,temperature,relative_humidity,wet_bulb_temperature,wind_speed,solar_radiation_wm2,ward,OBJECTID,CIRCLE,ZONE,latitude_forecast,longitude_forecast,day_offset,forecastDay,heatIndex,estimatedWBGT,temperature_rolling_max_3d,temperature_rolling_mean_7d,wetbulb_rolling_max_3d,riskScore,riskLevel,_match_name,ward_id,ward_name,circle,zone,area_sq_m,latitude_master,longitude_master,population,population_density,elderly_percentage,outdoor_worker_density,healthcare_access,informal_settlement_percentage,vulnerability_score,vulnerability_level
2026-09-14 00:00:00,24.868981263834286,88.21622955331719,23.32,5.293940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.87,23.68,24.868981263834286,24.868981263834286,23.32,55.84,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 01:00:00,24.968981263834284,86.21622955331719,23.15,5.493940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.97,23.59,24.968981263834284,24.918981263834283,23.32,55.6,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 02:00:00,24.868981263834286,86.21622955331719,23.05,4.393940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.87,23.51,24.968981263834284,24.902314597167617,23.32,56.56,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 03:00:00,24.668981263834286,87.21622955331719,22.99,6.293940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.67,23.38,24.968981263834284,24.843981263834287,23.32,55.13,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 04:00:00,24.368981263834286,89.21622955331719,22.97,5.593940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.37,23.28,24.968981263834284,24.74898126383429,23.32,53.82,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 05:00:00,23.468981263834284,94.21622955331719,22.74,4.893940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,23.47,22.86,24.968981263834284,24.535647930500954,23.32,50.6,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 06:00:00,23.568981263834285,95.21622955331719,22.97,6.493940775463432,72.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,23.57,23.03,24.968981263834284,24.397552692405714,23.32,52.54,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 07:00:00,23.568981263834285,95.21622955331719,22.97,2.5939407754634325,99.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,23.57,23.1,24.968981263834284,24.293981263834286,23.32,57.75,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 08:00:00,24.168981263834286,91.21622955331719,23.04,2.1939407754634326,136.41231097514572,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.17,23.34,24.968981263834284,24.280092374945397,23.32,60.48,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 09:00:00,24.468981263834284,88.21622955331719,22.93,3.8939407754634328,187.41231097514572,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,24.47,23.33,24.968981263834284,24.298981263834285,23.32,56.92,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 10:00:00,25.668981263834286,78.21622955331719,22.72,3.8939407754634328,373.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,25.67,23.57,25.668981263834286,24.42352671837974,23.32,60.09,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 11:00:00,25.668981263834286,74.21622955331719,22.16,4.093940775463433,475.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,25.67,23.18,25.668981263834286,24.527314597167617,23.32,57.24,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 12:00:00,25.868981263834286,73.21622955331719,22.21,5.193940775463433,346.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,25.87,23.24,25.868981263834286,24.630519725372746,23.32,55.46,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 13:00:00,26.968981263834284,66.21622955331719,22.21,6.293940775463432,552.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,28.5,23.58,26.968981263834284,24.797552692405713,23.32,59.86,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 14:00:00,27.668981263834286,62.21622955331719,22.24,5.793940775463432,603.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,29.19,23.83,27.668981263834286,24.988981263834283,23.32,62.03,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 15:00:00,27.668981263834286,64.21622955331719,22.55,6.393940775463433,482.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,29.4,24.02,27.668981263834286,25.156481263834287,23.32,62.58,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 16:00:00,27.668981263834286,65.21622955331719,22.7,4.893940775463433,386.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,29.51,24.14,27.668981263834286,25.304275381481347,23.32,63.14,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 17:00:00,27.368981263834286,66.21622955331719,22.58,2.8939407754634328,246.41231097514572,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,29.12,23.98,27.668981263834286,25.418981263834283,23.32,64.23,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 18:00:00,26.568981263834285,71.21622955331719,22.58,4.093940775463433,104.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,26.57,23.69,27.668981263834286,25.47950757962376,23.32,59.4,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 19:00:00,26.368981263834286,73.21622955331719,22.68,4.693940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,26.37,23.69,27.668981263834286,25.523981263834287,23.32,58.25,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 20:00:00,26.568981263834285,73.21622955331719,22.87,3.0939407754634325,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,26.57,23.9,27.668981263834286,25.57374316859619,23.32,62.74,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 21:00:00,26.368981263834286,74.21622955331719,22.82,4.393940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,26.37,23.79,27.668981263834286,25.609890354743378,23.32,60.05,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 22:00:00,25.968981263834284,77.21622955331719,22.87,6.793940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,25.97,23.68,27.668981263834286,25.62550300296472,23.32,57.53,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-14 23:00:00,25.468981263834284,78.21622955331719,22.53,8.293940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,0,TODAY,25.47,23.27,27.668981263834286,25.618981263834286,23.32,54.51,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 00:00:00,25.168981263834286,80.21622955331719,22.52,8.593940775463434,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,25.17,23.17,27.668981263834286,25.60098126383429,23.32,53.23,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 01:00:00,24.968981263834284,83.21622955331719,22.74,7.893940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.97,23.27,27.668981263834286,25.576673571526594,23.32,53.78,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 02:00:00,24.768981263834284,84.21622955331719,22.68,6.493940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.77,23.19,27.668981263834286,25.546759041612063,23.32,53.52,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 03:00:00,24.568981263834285,86.21622955331719,22.76,5.993940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.57,23.19,27.668981263834286,25.511838406691428,23.32,53.55,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 04:00:00,24.268981263834284,89.21622955331719,22.87,4.693940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.27,23.19,27.668981263834286,25.468981263834284,23.32,53.91,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 05:00:00,24.168981263834286,89.21622955331719,22.77,4.193940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.17,23.1,27.668981263834286,25.42564793050095,23.32,54.73,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 06:00:00,24.268981263834284,89.21622955331719,22.87,2.8939407754634328,76.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,24.27,23.22,27.668981263834286,25.38833610254396,23.32,58.33,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 07:00:00,25.368981263834286,83.21622955331719,23.13,7.293940775463432,199.41231097514572,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,25.37,23.69,27.668981263834286,25.387731263834286,23.32,58.35,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 08:00:00,26.868981263834286,75.21622955331719,23.44,4.993940775463432,397.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,29.05,24.41,27.668981263834286,25.43261762747065,23.44,64.75,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 09:00:00,28.468981263834284,67.21622955331719,23.75,5.893940775463433,632.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,31.18,25.12,28.468981263834284,25.521922440304873,23.75,70.21,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 10:00:00,29.668981263834286,61.21622955331719,23.9,5.293940775463432,797.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,32.44,25.6,29.668981263834286,25.640409835262858,23.9,73.87,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 11:00:00,30.368981263834286,56.21622955331719,23.69,4.593940775463433,890.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,32.76,25.69,30.368981263834286,25.771759041612064,23.9,77.63,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 12:00:00,31.068981263834285,53.21622955331719,23.79,4.493940775463432,923.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,33.4,26.07,31.068981263834285,25.91492720978023,23.9,79.47,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 13:00:00,31.468981263834284,52.21622955331719,23.96,4.293940775463432,925.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,33.91,26.47,31.468981263834284,26.06108652699218,23.96,81.79,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 14:00:00,31.668981263834286,51.21622955331719,23.95,5.793940775463432,772.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,34.04,26.67,31.668981263834286,26.20487869973172,23.96,81.44,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 15:00:00,31.568981263834285,50.21622955331719,23.69,7.793940775463432,662.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,33.64,26.57,31.668981263834286,26.338981263834285,23.96,80.12,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 16:00:00,30.768981263834284,52.21622955331719,23.35,8.493940775463434,425.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,32.67,25.77,31.668981263834286,26.44703004432209,23.96,76.68,VERY_HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 17:00:00,29.768981263834284,56.21622955331719,23.16,9.393940775463433,253.41231097514572,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,31.71,25.02,31.668981263834286,26.526124120977144,23.96,72.74,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 18:00:00,28.568981263834285,64.21622955331719,23.37,6.093940775463433,97.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,30.92,24.82,31.668981263834286,26.57363242662498,23.96,69.23,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 19:00:00,28.168981263834286,67.21622955331719,23.47,4.193940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,30.61,24.79,31.668981263834286,26.609890354743378,23.96,70.25,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 20:00:00,27.868981263834286,70.21622955331719,23.64,2.6939407754634326,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,30.44,24.85,31.668981263834286,26.637870152723174,23.96,72.97,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 21:00:00,27.468981263834284,73.21622955331719,23.71,3.3939407754634328,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,30.02,24.76,31.668981263834286,26.655937785573414,23.96,70.22,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 22:00:00,26.868981263834286,77.21622955331719,23.73,3.7939407754634327,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,29.22,24.59,31.668981263834286,26.660470625536416,23.96,68.5,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-15 23:00:00,26.168981263834286,82.21622955331719,23.76,4.393940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,1,TOMORROW,26.17,24.39,31.668981263834286,26.650231263834286,23.96,66.08,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-16 00:00:00,25.568981263834285,85.21622955331719,23.6,6.393940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,2,DAY+2,25.57,24.07,31.668981263834286,26.628164937303673,23.96,63.27,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-16 01:00:00,25.068981263834285,88.21622955331719,23.52,5.993940775463432,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,2,DAY+2,25.07,23.87,31.668981263834286,26.596981263834287,23.96,61.41,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-16 02:00:00,24.768981263834284,89.21622955331719,23.36,4.593940775463433,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,2,DAY+2,24.77,23.69,31.668981263834286,26.56113812657938,23.96,62.22,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
2026-09-16 03:00:00,24.568981263834285,88.21622955331719,23.03,3.5939407754634325,70.4123109751457,21-KOTHAPET,51,5-SAROOR NAGAR,L.B.NAGAR ZONE,17.36698598150005,78.55636731673017,2,DAY+2,24.57,23.41,31.668981263834286,26.52282741768044,23.96,62.98,HIGH,21-KOTHAPET,51,51-GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,1141012.764451927,17.375992938723606,78.46432188507681,55089,48280.79,7.23,49.0,56.3,13.43,32.19,MODERATE
